sku_id,product_category,week_id,sales_qty,inventory_begin,inventory_end,receipts,lead_time_days,unit_cost,holding_cost_rate
SH-001,Smart Home,2023-W18,71.0,646.0,575,0,0,62.71,0.25
CP-008,Computer Peripherals,2025-W41,13.0,493.0,480,0,0,23.96,0.25
MA-009,Mobile Accessories,2023-W50,71.0,4455.0,4384,0,0,7.95,0.25
CP-001,Computer Peripherals,2024-W25,101.0,1270.0,1169,0,0,44.52,0.25
MA-007,Mobile Accessories,2025-W36,307.0,3391.0,3084,0,0,6.61,0.25
MA-005,mobile accessories,2023-W24,326.0,2132.0,3474,1668,11,15.04,0.25
CP-004,Computer Peripherals,2024-W48,107.0,753.0,1162,516,25,44.48,0.25
AU-008,Audio,2023-W13,16.0,1039.0,1023,0,0,41.93,0.28
AU-004,Audio,2024-W45,182.0,228.0,757,711,29,53.31,0.28
WR-009,Wearables,2025-W40,40.0,656.0,616,0,0,89.7,0.3
AU-002,Audio,2025-W51,349.0,1462.0,1113,0,0,25.58,0.28
SH-006,Smart Home,2023-W41,40.0,355.0,315,0,0,58.23,0.25
MA-003,Mobile Accessories,2023-W42,187.0,1473.0,1286,0,0,5.65,0.25
SH-010,Smart Home,2025-W27,21.0,1019.0,998,0,0,68.84,0.25
MA-010,Mobile Accessories,2023-W11,89.0,2691.0,2602,0,0,7.97,0.25
MA-005,Mobile Accessories,2025-W15,325.0,2924.0,2599,0,0,15.04,0.25
WR-003,Wearables,2023-W51,0.0,0.0,0,0,0,115.26,0.3
SH-001,Smart Home,2024-W07,69.0,486.0,646,229,31,62.71,0.25
MA-010,Mobile Accessories,2025-W26,78.0,3568.0,3490,0,0,7.97,0.25
WR-007,Wearables,2023-W01,29.0,526.0,497,0,0,65.79,0.3
AU-002,Audio,2023-W13,118.0,1370.0,1252,0,0,25.58,0.28
AU-007,Audio,2023-W28,128.0,1732.0,2356,752,31,32.71,0.28
WR-001,Wearables,2023-W06,43.0,720.0,965,288,46,87.21,0.3
AU-001,AUDIO,2025-W36,78.0,1131.0,1053,0,0,43.01,0.28
WR_009,Wearables,2024-W44,48.0,637.0,589,0,0,89.7,0.3
MA-005,Mobile Accessories,2025-W16,272.0,2599.0,2327,0,0,15.04,0.25
SH-010,Smart Home,2024-W38,23.0,1000.0,977,0,0,68.84,0.25
CP-001,Computer Peripherals,2024-W45,131.0,1388.0,1257,0,0,44.52,0.25
AU-004,Audio,2023-W36,62.0,658.0,596,0,0,53.31,0.28
SH-010,Smart Home,2023-W33,13.0,1056.0,1043,0,0,68.84,0.25
WR-008,Wearables,2023-W39,8.0,759.0,751,0,0,121.16,0.3
SH-003,Smart Home,2025-W26,66.0,559.0,493,0,0,51.34,0.25
WR-002,Wearables,2024-W07,59.0,496.0,767,330,21,50.33,0.3
AU-006,Audio,2025-W52,484.0,1154.0,670,0,0,77.66,0.28
WR-003,Wearable Devices,2023-W12,72.0,1099.0,1027,0,0,115.26,0.3
SH-003,Smart Home,2025-W38,53.0,559.0,506,0,0,51.34,0.25
MA-005,Mobile Accessories,2024-W08,328.0,2483.0,2155,0,0,15.04,0.25
WR-006,Wearables,2025-W35,33.0,392.0,538,179,37,51.56,0.3
WR-003,Wearables,2025-W08,79.0,1099.0,1020,0,0,115.26,0.3
WR-009,Wearables,2024-W52,46.0,241.0,195,0,0,89.7,0.3
AU-010,Audio,2024-W02,33.0,1775.0,1742,0,0,57.05,0.28
CP-004,Computer Peripherals,2024-W13,93.0,829.0,736,0,0,44.48,0.25
CP-009,Computer Peripherals,2023-W28,32.0,1320.0,1288,0,0,49.81,0.25
MA-007,Mobile Accessories,2024-W18,380.0,3824.0,3444,0,0,6.61,0.25
MA-009,Mobile Accessories,2024-W16,66.0,4672.0,4606,0,0,7.95,0.25
AU-009,Audio,2024-W20,21.0,909.0,888,0,0,14.34,0.28
SH-004,Smart Home,2025-W05,38.0,180.0,287,145,22,24.17,0.25
SH-006,Smart Home,2023-W50,33.0,233.0,200,0,0,58.23,0.25
MA-010,Mobile Accessories,2025-W08,77.0,3568.0,3491,0,0,7.97,0.25
CP-004,Computer Peripherals,2025-W49,81.0,847.0,766,0,0,44.48,0.25
CP-009,Computer Peripherals,2024-W35,28.0,1308.0,1280,0,0,49.81,0.25
SH-001,Smart Home,2025-W42,63.0,444.0,381,0,0,62.71,0.25
AU-008,Audio,2023-W34,18.0,982.0,964,0,0,41.93,0.28
SH-002,Smart Home,2024-W13,48.0,703.0,518,0,0,56.97,0.25
SH-009,Smart Home,2023-W02,6.0,,340,0,0,28.7,0.25
WR-003,Wearables,2025-W17,98.0,817.0,1099,380,32,115.26,0.3
MA-009,Mobile Accessories,2025-W03,86.0,4995.0,4909,0,0,7.95,0.25
WR-001,Wearables,2023-W20,42.0,844.0,802,0,0,87.21,0.3
SH-001,Smart Home,2023-W51,46.0,610.0,564,0,0,62.71,0.25
SH-O01,Smart Home,2023-W16,45.0,447.0,402,0,0,62.71,0.25
SH-009,Smart Home,2023-W49,6.0,308.0,302,0,0,28.7,0.25
SH-006,Smart Home,2024-W41,48.0,211.0,163,0,0,58.23,0.25
WR-001,Wearables,2025-W31,51.0,924.0,873,0,0,87.21,0.3
WR-010,Wearables,2024-W12,0.0,696.0,684,0,0,38.2,0.3
CP-0O3,Computer Peripherals,2023-W15,88.0,1274.0,1186,0,0,41.52,0.25
AU-006,Audio,2024-W14,144.0,1433.0,1866,577,30,77.66,0.28
CP-001,Computer Peripherals,2023-W36,120.0,1388.0,1268,0,0,44.52,0.25
AU-006,Audio,2023-W15,132.0,1182.0,1866,816,27,77.66,0.28
SH-007,Smart Home,2023-W14,44.0,582.0,771,233,40,36.19,0.25
MA-004,Mobile Accessories,2023-W36,174.0,1453.0,1279,0,0,17.72,0.25
MA-010,Mobile Accessories,2024-W28,67.0,3088.0,3021,0,0,7.97,0.25
MA-004,Mobile Accessories,2024-W14,211.0,1388.0,1177,0,0,17.72,0.25
CP-006,Computer Peripherals,2024-W51,52.0,553.0,501,0,0,48.7,0.25
MA-003,Mobile Accessories,2023-W51,166.0,1659.0,1493,0,0,5.65,0.25
WR_009,Wearables,2024-W30,15.0,713.0,698,0,0,89.7,0.3
WR-003,Wearables,2025-W05,70.0,1022.0,952,0,0,115.26,0.3
WR-003,Wearables,2024-W04,69.0,,807,0,0,115.26,0.3
AU-006,Audio,2023-W33,158.0,1460.0,1866,564,31,77.66,0.28
MA-006,Mobile Accessories,2023-W49,172.0,,1382,0,0,19.49,0.25
MA-004,Mobile Accessories,2023-W05,110.0,973.0,863,0,0,17.72,0.25
CP-005,Computer Peripherals,2023-W37,63.0,486.0,423,0,0,25.49,0.25
MA-006,Mobile Accessories,2025-W49,143.0,1059.0,1662,746,32,19.49,0.25
MA-008,Mobile Accessories,2025-W26,51.0,,2482,0,0,8.17,0.25
CP-001,Computer Peripherals,2024-W08,116.0,881.0,1388,623,22,44.52,0.25
MA-O03,Mobile Accessories,2025-W50,192.0,1473.0,1281,0,0,5.65,0.25
MA-010,Mobile Accessories,2025-W02,66.0,3295.0,3229,0,0,7.97,0.25
SH-010,Smart Home,2023-W05,31.0,1009.0,978,0,0,68.84,0.25
CP-007,Computer Peripherals,2024-W19,63.0,746.0,1086,403,21,24.22,0.25
WR-005,wearables,2023-W24,54.0,689.0,635,0,0,131.41,0.3
MA-003,Mobile Accessories,2024-W30,188.0,1475.0,1287,0,0,5.65,0.25
MA-005,Mobile Accessories,2024-W31,271.0,2347.0,2076,0,0,15.04,0.25
MA-002,Mobile Accessories,2024-W23,319.0,2992.0,2673,0,0,13.18,0.25
WR-009,Wearables,2023-W30,13.0,699.0,686,0,0,89.7,0.3
WR-008,Wearables,2025-W21,12.0,770.0,758,0,0,121.16,0.3
WR-005,WEARABLES,2024-W38,79.0,752.0,673,0,0,131.41,0.3
SH-002,Smart Home,2024-W41,42.0,599.0,557,0,0,56.97,0.25
AU-002,Audio,2023-W24,146.0,1077.0,1462,531,28,25.58,0.28
AU-001,Audio,2023-W10,105.0,1029.0,924,0,0,43.01,0.28
MA-001,Mobile Accessories,2023-W34,243.0,1880.0,3082,1445,11,19.16,0.25
WR-007,Wear.,2023-W22,35.0,526.0,491,0,0,65.79,0.3
MA-007,Mobile Accessories,2023-W47,423.0,2608.0,2185,0,0,6.61,0.25
SH-004,Smart Home,2025-W06,-29.0,287.0,258,0,0,24.17,0.25
MA-010,Mobile Accessories,2024-W24,79.0,3403.0,3324,0,0,7.97,0.25
 SH-005,Smart Home,2025/W11,22.0,161.0,139,0,0,69.09,0.25
CP-004,Computer Peripherals,2023-W08,101.0,,910,0,0,44.48,0.25
SH-009,Smart Home,2023-W42,5.0,309.0,351,47,41,28.7,0.25
CP-006,Computer Peripherals,2023-W05,34.0,338.0,553,249,26,48.7,0.25
AU-004,Audio,W01-2024,55.0,262.0,207,0,0,53.31,0.28
AU-005,AUDIO,2025-W04,76.0,467.0,969,578,25,16.42,0.28
SH-008,Smart Home,2025-W15,12.0,288.0,276,0,0,34.45,0.25
MA-001,mobile accessories,2024-W10,263.0,3082.0,2819,0,0,19.16,0.25
CP-008,Computer Peripherals,2025-W35,10.0,571.0,561,0,0,23.96,0.25
AU-007,Audio,2023-W27,93.0,,1732,0,0,32.71,0.28
SH-010,Smart Home,2024-W44,23.0,877.0,854,0,0,68.84,0.25
SH-002,Smart Home,2025-W08,52.0,751.0,699,0,0,56.97,0.25
SH-006,Smart Home,2024-W04,46.0,224.0,178,0,0,58.23,0.25
MA-003,Mobile Accessories,2023-W21,177.0,1659.0,1482,0,0,5.65,0.25
SH-003,Smart Home,2023-W26,35.0,450.0,415,0,0,51.34,0.25
WR-010,Wearables,2025-W02,9.0,580.0,571,0,0,38.2,0.3
AU-006,Audio,2023-W49,397.0,1866.0,1469,0,0,77.66,0.28
WR-010,Wearables,2024-W11,10.0,706.0,696,0,0,38.2,0.3
SH-006,Smart Home,2025-W18,64.0,278.0,214,0,0,58.23,0.25
CP-009,Computer Peripherals,2023-W21,34.0,1251.0,1217,0,0,49.81,0.25
SH-006,Smart Home Devices,2024-W44,56.0,313.0,257,0,0,58.23,0.25
AU-003,Audio,2024-W11,78.0,1138.0,1060,0,0,52.28,0.28
WR-001,Wearables,2023-W09,30.0,883.0,853,0,0,87.21,0.3
WR-001,Wearables,2023-W12,46.0,918.0,872,0,0,87.21,0.3
CP-009,Computer Peripherals,2025-W32,36.0,1296.0,1260,0,0,49.81,0.25
WR-010,wearables,W42-2025,51.0,553.0,706,204,37,38.2,0.3
CP-004,Computer Peripherals,2025-W37,94.0,1055.0,961,0,0,44.48,0.25
SH-006,Smart Home,2023-W52,24.0,355.0,331,0,0,58.23,0.25
AU-002,Audio Products,W43-2023,311.0,340.0,1462,1433,25,25.58,0.28
AU-010,Audio,2025-W40,94.0,2010.0,1916,0,0,57.05,0.28
WR-007,Wearables,2023-W43,141.0,526.0,385,0,0,65.79,0.3
WR-002,Wearables,2024-W13,57.0,,655,0,0,50.33,0.3
AU-004,Audio,2025-W37,46.0,,557,0,0,53.31,0.28
AU-004,Audio,2023-W30,50.0,626.0,576,0,0,53.31,0.28
AU-006,Audio,2025-W49,458.0,450.0,1866,1874,31,77.66,0.28
AU-001,Audio,2023-W02,89.0,1054.0,965,0,0,43.01,0.28
MA-009,Mobile Accessories,2024-W40,87.0,4572.0,4485,0,0,7.95,0.25
WR-009,Wearables,2024-W37,-14.0,622.0,608,0,0,89.7,0.3
CP-O03,Computer Peripherals,2024-W32,,1008.0,872,0,0,41.52,0.25
MA-007,Mobile Accessories,2024-W35,300.0,2688.0,2388,0,0,6.61,0.25
AU-010,Audio,2025-W39,46.0,1727.0,2010,329,21,57.05,0.28
WR-003,Wearables,2023-W28,98.0,1017.0,919,0,0,115.26,0.3
SH-010,Smart Home,2024-W19,14.0,958.0,944,0,0,68.84,0.25
CP-002,Computer Peripherals,2023-W48,56.0,516.0,460,0,0,9.25,0.25
SH-002,Smart Home,2025-W43,63.0,751.0,688,0,0,56.97,0.25
WR-005,Wearables,2025-W45,277.0,518.0,241,0,0,131.41,0.3
CP-005,Computer Peripherals,2025-W11,58.0,493.0,435,0,0,25.49,0.25
MA-010,Mobile Accessories,2024-W47,77.0,2876.0,2799,0,0,7.97,0.25
CP-004,Computer Peripherals,2023-W12,130.0,1162.0,1032,0,0,44.48,0.25
MA-008,Mobile Accessories,2024-W50,51.0,,2376,0,0,8.17,0.25
WR-009,Wearables,2025-W15,12.0,654.0,642,0,0,89.7,0.3
CP_005,Computer Peripherals,2023-W26,42.0,570.0,528,0,0,25.49,0.25
CP-006,Computer Peripherals,2025-W28,56.0,351.0,295,0,0,48.7,0.25
AU-0O2,Audio,2023-W16,109.0,990.0,1462,581,20,25.58,0.28
MA-009,Mobile Accessories,2023-W14,67.0,4761.0,4694,0,0,7.95,0.25
MA-007,Mobile Accessories,2025-W22,357.0,3801.0,3444,0,0,6.61,0.25
MA-001,Mobile Accessories,2024-W28,209.0,2238.0,3082,1053,24,19.16,0.25
MA-008,Mobile Accessories,2024-W01,46.0,2631.0,2585,0,0,8.17,0.25
SH-006,Smart Home,2024-W33,38.0,264.0,226,0,0,58.23,0.25
SH-009,Smart Home,2024-W23,7.0,326.0,319,0,0,28.7,0.25
MA-007,Mobile Accessories,2025-W03,365.0,3364.0,2999,0,0,6.61,0.25
SH-009,Smart Home,2025-W47,8.0,291.0,283,0,0,28.7,0.25
CP-002,Computer Peripherals,2023-W36,89.0,,387,0,0,9.25,0.25
AU-005,Audio,2023-W16,59.0,765.0,706,0,0,16.42,0.28
SH-003,Smart Home,2025-W44,51.0,503.0,452,0,0,51.34,0.25
WR-006,Wearables,2025-W40,76.0,398.0,322,0,0,51.56,0.3
SH-008,Smart Home,2025-W30,10.0,364.0,354,0,0,34.45,0.25
CP-008,Computer Peripherals,2024-W20,11.0,546.0,535,0,0,23.96,0.25
CP-006,Computer Peripherals,2023-W14,56.0,380.0,324,0,0,48.7,0.25
MA-007,Mobile Accessories,2023-W05,274.0,4135.0,3861,0,0,6.61,0.25
AU-008,Audio,2025-W23,12.0,924.0,912,0,0,41.93,0.28
WR-009,Wearables,2023-W50,43.0,574.0,531,0,0,89.7,0.3
MA-008,Mobile Accessories,2025-W02,54.0,2224.0,2170,0,0,8.17,0.25
WR-001,Wearables,2025-W40,154.0,864.0,710,0,0,87.21,0.3
SH-002,Smart Home,2024-W35,50.0,710.0,660,0,0,56.97,0.25
CP-008,Computer Peripherals,2023-W18,10.0,,533,0,0,23.96,0.25
MA-001,Mobile Acc.,2025-W46,,2269.0,2072,0,0,19.16,0.25
CP-005,Computer Peripherals,2023-W34,71.0,330.0,606,347,13,25.49,0.25
MA-009,Mobile Accessories,2023-W48,77.0,4611.0,4534,0,0,7.95,0.25
CP-002,Computer Peripherals,2024-W40,53.0,382.0,329,0,0,9.25,0.25
MA-O02,Mobile Accessories,2023-W14,415.0,2620.0,2205,0,0,13.18,0.25
AU-003,Audio,2025-W17,106.0,1100.0,994,0,0,52.28,0.28
SH-009,Smart Home,2024-W09,6.0,300.0,351,57,52,28.7,0.25
WR-010,Wearables,2024-W48,34.0,385.0,351,0,0,38.2,0.3
SH-001,Smart Home,2024-W28,52.0,521.0,469,0,0,62.71,0.25
SH-003,Smart Home,2023-W19,,443.0,400,0,0,51.34,0.25
AU-006,Audio,2025-W44,422.0,697.0,1866,1591,38,77.66,0.28
AU-004,Audio,2024-W04,52.0,,640,0,0,53.31,0.28
WR-010,Wearables,2025-W06,12.0,537.0,525,0,0,38.2,0.3
WR-001,Wearables,2023-W08,38.0,921.0,883,0,0,87.21,0.3
CP-002,Computer Peripherals,2025-W35,85.0,425.0,340,0,0,9.25,0.25
Ma-004,Mobile Accessories,2025-W15,156.0,999.0,843,0,0,17.72,0.25
MA-008,Mobile Accessories,2023-W36,53.0,2469.0,2416,0,0,8.17,0.25
MA-005,Mobile Accessories,2024-W37,332.0,3474.0,3142,0,0,15.04,0.25
CP-004,Computer Peripherals,2025-W15,93.0,465.0,1162,790,15,44.48,0.25
WR-002,Wearables,2025-W02,62.0,720.0,658,0,0,50.33,0.3
MA-004,Mobile Accessories,2023-W42,151.0,1151.0,1000,0,0,17.72,0.25
SH-004,Smart Home,2023-W32,23.0,230.0,207,0,0,24.17,0.25
MA-007,Mobile Accessories,2025-W17,237.0,3694.0,3457,0,0,6.61,0.25
CP-009,Computer Peripherals,2023-W26,25.0,1375.0,1350,0,0,49.81,0.25
AU-006,Audio,2025-W14,164.0,1609.0,1445,0,0,77.66,0.28
MA-007,Mobile Accessories,2024-W30,375.0,2903.0,4135,1607,23,6.61,0.25
CP-001,Computer Peripherals,2023-W29,,859.0,720,0,0,44.52,0.25
SH-006,Smart Home,2025-W44,56.0,317.0,261,0,0,58.23,0.25
SH-007,Smart Home,2025-W04,61.0,710.0,649,0,0,36.19,0.25
CP-006,Computer Peripherals,2025-W07,59.0,553.0,494,0,0,48.7,0.25
WR-005,Wearables,2023-W14,41.0,786.0,745,0,0,131.41,0.3
MA-005,Mobile Accessories,2025-W10,373.0,2851.0,2478,0,0,15.04,0.25
AU-001,Audio,2023-W03,,965.0,876,0,0,43.01,0.28
SH-006,SMART HOME,2023-W26,29.0,,298,0,0,58.23,0.25
AU-002,Audio,2024-W50,273.0,456.0,1462,1279,14,25.58,0.28
SH-010,Smart Home,2025-W12,,1071.0,1052,0,0,68.84,0.25
WR-004,Wearables,2023-W29,75.0,1472.0,1397,0,0,128.43,0.3
AU-003,Audio,2024-W05,111.0,1223.0,1112,0,0,52.28,0.28
WR-001,Wearables,2024-W16,43.0,965.0,922,0,0,87.21,0.3
WR-001,Wearables,2025-W21,52.0,919.0,867,0,0,87.21,0.3
MA-004,Mobile Accessories,2024-W25,186.0,1003.0,817,0,0,17.72,0.25
WR-005,Wearables,2024-W42,195.0,804.0,609,0,0,131.41,0.3
CP-008,Computer Peripherals,2024-W17,11.0,582.0,571,0,0,23.96,0.25
WR-001,WEARABLES,2024-W25,48.0,767.0,965,246,33,87.21,0.3
SH-006,Smart Home,2024-W21,40.0,235.0,355,160,29,58.23,0.25
CP-001,Computer Peripherals,2024-W34,160.0,1388.0,1228,0,0,44.52,0.25
AU-010,Audio,2023-W33,37.0,1974.0,1937,0,0,57.05,0.28
SH-009,Smart Home,2023-W22,6.0,293.0,351,64,33,28.7,0.25
SH-001,Smart Home,2024-W38,63.0,574.0,511,0,0,62.71,0.25
WR-005,Wearables,2023-W06,52.0,635.0,940,357,14,131.41,0.3
SH-009,Smart Home,2025-W50,7.0,267.0,351,91,33,28.7,0.25
CP-008,Computer Peripherals,2023-W22,13.0,610.0,597,0,0,23.96,0.25
CP-002,Computer Peripherals,2025-W43,54.0,539.0,485,0,0,9.25,0.25
AU-007,Audio,2025-W06,121.0,2224.0,2103,0,0,32.71,0.28
CP-001,Computer Peripherals,2023-W12,1360.0,1023.0,887,0,0,44.52,0.25
CP-008,Computer Peripherals,2023-W14,14.0,597.0,583,0,0,23.96,0.25
WR-008,Wearables,2023-W05,16.0,733.0,717,0,0,121.16,0.3
MA-006,Mobile Accessories,2023-W21,174.0,1662.0,1488,0,0,19.49,0.25
SH-004,Smart Home,2023-W39,230.0,287.0,264,0,0,24.17,0.25
MA-003,Mobile Accessories,2024-W45,178.0,1248.0,1070,0,0,5.65,0.25
WR-010,WEARABLES,2025-W14,12.0,662.0,650,0,0,38.2,0.3
MA-010,Mobile Accessories,2023-W26,81.0,3329.0,3248,0,0,7.97,0.25
MA-004,Mobile Accessories,2025-W30,141.0,1470.0,1329,0,0,17.72,0.25
WR-009,Wearables,2023-W06,16.0,658.0,642,0,0,89.7,0.3
CP-005,Computer Peripherals,2025-W10,58.0,551.0,493,0,0,25.49,0.25
CP-008,Computer Peripherals,2025-W48,13.0,580.0,567,0,0,23.96,0.25
AU-004,Audio,2024-W33,50.0,716.0,666,0,0,53.31,0.28
CP-007,Computer Peripherals,2024-W49,78.0,1086.0,1008,0,0,24.22,0.25
MA-005,Mobile Accessories,2023-W02,331.0,3077.0,2746,0,0,15.04,0.25
MA-009,Mobile Accessories,2025-W49,102.0,4583.0,4481,0,0,7.95,0.25
AU-001,Audio,2024-W21,,940.0,866,0,0,43.01,0.28
CP-003,Computer Peripherals,2023-W02,118.0,1121.0,1003,0,0,41.52,0.25
CP-010,Computer Peripherals,2024-W21,29.0,896.0,867,0,0,41.81,0.25
WR-008,Wearables,2023-W30,13.0,722.0,709,0,0,121.16,0.3
WR-005,Wearables,2023-W12,55.0,889.0,834,0,0,131.41,0.3
MA-004,Mobile Accessories,2025-W05,113.0,,1655,944,24,17.72,0.25
AU-007,Audio,2024-W29,120.0,2221.0,2101,0,0,32.71,0.28
MA-010, Mobile Accessories,2024-W32,106.0,3422.0,3316,0,0,7.97,0.25
WR-009,Wearables,2025-W48,42.0,563.0,521,0,0,89.7,0.3
CP-009,Computer Peripherals,2025-W38,38.0,1346.0,1308,0,0,49.81,0.25
WR-006,Wearables,2023-W42,162.0,415.0,253,0,0,51.56,0.3
CP-010,COMPUTER PERIPHERALS,2023-W08,24.0,862.0,838,0,0,41.81,0.25
MA-002,Mobile Accessories,2023-W22,286.0,3036.0,2750,0,0,13.18,0.25
CP-004,Computer Peripherals,2024-W17,116.0,954.0,838,0,0,44.48,0.25
AU-008,Audio,2023-W47,36.0,761.0,725,0,0,41.93,0.28
MA-005,Mobile Accessories,2025-W21,336.0,2944.0,2608,0,0,15.04,0.25
AU-009,Audio,2025-W43,47.0,846.0,799,0,0,14.34,0.28
CP-006,Computer Peripherals,2024-W42,32.0,496.0,464,0,0,48.7,0.25
WR-004,Wearables,2023-W14,55.0,1442.0,1387,0,0,128.43,0.3
AU-002,Audio,2025-W13,141.0,975.0,834,0,0,25.58,0.28
MA-003,Mobile Accessories,2023-W17,160.0,1659.0,1499,0,0,5.65,0.25
AU-003,Audio,2025-W20,125.0,816.0,1223,532,30,52.28,0.28
MA-009,Mobile Accessories,2023-W34,72.0,4855.0,4783,0,0,7.95,0.25
SH-010,Smart Home,2025-W17,26.0,968.0,942,0,0,68.84,0.25
AU-004,Audio,2025-W42,-109.0,420.0,311,0,0,53.31,0.28
CP-O04,Computer Peripherals,2025-W45,98.0,755.0,1162,505,21,44.48,0.25
AU-007,Audio,2024-W30,140.0,2101.0,1961,0,0,32.71,0.28
SH-009,Smart Home,2023-W12,5.0,280.0,351,76,20,28.7,0.25
SH-002,Smart Home,2024-W39,57.0,691.0,634,0,0,56.97,0.25
CP-006,Computer Peripherals,2023-W24,460.0,515.0,469,0,0,48.7,0.25
SH-007,Smart Home,2023-W41,52.0,655.0,603,0,0,36.19,0.25
CP-008,Computer Peripherals,2023-W39,,499.0,621,133,20,23.96,0.25
SH-003,Smart Home,2025-W15,48.0,421.0,559,186,35,51.34,0.25
AU-004,Audio,2024-W35,69.0,,757,217,38,53.31,0.28
CP-010,Computer Peripherals,2023-W30,19.0,872.0,853,0,0,41.81,0.25
CP-003,Computer Peripherals,2024-W17,100.0,1185.0,1085,0,0,41.52,0.25
CP-010,Computer Peripherals,2023-W38,26.0,894.0,868,0,0,41.81,0.25
MA-006,Mobile Accessories,2024-W48,139.0,889.0,1662,912,27,19.49,0.25
AU-002,Audio,2023-W29,134.0,1462.0,1328,0,0,25.58,0.28
WR-009,Wearables,2024-W04,13.0,699.0,686,0,0,89.7,0.3
SH-007,Smart Home,2025-W36,55.0,465.0,771,361,8,36.19,0.25
MA-002,Mobile Accessories,2023-W26,268.0,,2867,0,0,13.18,0.25
WR-008,Wearables,2025-W02,13.0,721.0,708,0,0,121.16,0.3
SH-006,Smart Home,2023-W29,35.0,229.0,194,0,0,58.23,0.25
SH-008,Smart Home,2025-W40,14.0,350.0,336,0,0,34.45,0.25
AU-007,Audio,2025-W24,133.0,2356.0,2223,0,0,32.71,0.28
MA-005,Mobile Accessories,2024-W07,337.0,2820.0,2483,0,0,15.04,0.25
SH-003,Smart Home,2025-W04,46.0,466.0,420,0,0,51.34,0.25
SH-010,SMART HOME,2024-W36,20.0,1032.0,1012,0,0,68.84,0.25
SH-009,Smart Home,2024-W40,6.0,278.0,351,79,27,28.7,0.25
AU-008,Audio,2025-W03,14.0,,808,0,0,41.93,0.28
CP-007,Computer Peripherals,2025-W49,83.0,857.0,774,0,0,24.22,0.25
WR-005,Wearables,2024-W47,224.0,697.0,473,0,0,131.41,0.3
WR-008,Wearables,2024-W50,42.0,441.0,399,0,0,121.16,0.3
SH-002,Smart Home,2023-W14,49.0,751.0,702,0,0,56.97,0.25
MA-001,Mobile Accessories,2023-W42,295.0,2787.0,2492,0,0,19.16,0.25
MA-007,Mobile Accessories,2024-W31,334.0,4135.0,3801,0,0,6.61,0.25
WR-007,Wearables,2023-W03,25.0,455.0,430,0,0,65.79,0.3
CP-005,Computer Peripherals,2025-W47,40.0,606.0,566,0,0,25.49,0.25
WR-008,Wearable Devices,2024-W43,49.0,785.0,736,0,0,121.16,0.3
MA-002,Mobile Accessories,2024-W10,272.0,3124.0,2852,0,0,13.18,0.25
MA-002,Mobile Accessories,2023-W30,310.0,3368.0,3058,0,0,13.18,0.25
WR-010,Wearables,2023-W41,37.0,567.0,706,176,24,38.2,0.3
AU-007,AUDIO,2025-W29,117.0,2222.0,2105,0,0,32.71,0.28
SH-004,Smart Home,2023-W44,23.0,287.0,264,0,0,24.17,0.25
CP-007,Computer Peripherals,2025-W05,132.0,1086.0,954,0,0,24.22,0.25
MA-010,Mobile Accessories,2024-W52,101.0,3495.0,3394,0,0,7.97,0.25
MA-005,Mobile Accessories,2025-W09,353.0,3204.0,2851,0,0,15.04,0.25
WR-009,Wearables,2023-W39,13.0,713.0,700,0,0,89.7,0.3
AU-009,Audio,2023-W19,19.0,922.0,903,0,0,14.34,0.28
MA-001,Mobile Accessories,2024-W36,249.0,2870.0,2621,0,0,19.16,0.25
WR-004,Wearables,2023-W27,84.0,1626.0,1542,0,0,128.43,0.3
MA-008,Mobile Accessories,2023-W32,54.0,2066.0,2631,619,23,8.17,0.25
WR-007,Wearables,2025-W37,32.0,492.0,460,0,0,65.79,0.3
AU_003,Audio,2025-W03,127.0,,917,0,0,52.28,0.28
CP-009,computer peripherals,2024-W30,28.0,1451.0,1423,0,0,49.81,0.25
AU-001,Audio,2023-W47,238.0,648.0,410,0,0,43.01,0.28
WR-006,Wearables,2024-W17,41.0,383.0,342,0,0,51.56,0.3
MA-O02,Mobile Accessories,2024-W50,411.0,3137.0,2726,0,0,13.18,0.25
CP-002,Computer Peripherals,2025-W23,53.0,454.0,401,0,0,9.25,0.25
CP-001,Computer Peripherals,2024-W30,91.0,1090.0,999,0,0,44.52,0.25
SH-O05,Smart Home,2025-W14,21.0,83.0,217,155,22,69.09,0.25
AU-0l0,AUDIO,2024-W01,38.0,1813.0,1775,0,0,57.05,0.28
CP-005,Computer Peripherals,2024-W40,50.0,606.0,556,0,0,25.49,0.25
MA-005,Mobile Accessories,2025-W03,252.0,3228.0,2976,0,0,15.04,0.25
AU-003,Audio,2025-W49,327.0,1223.0,896,0,0,52.28,0.28
MA-009,Mobile Accessories,2024-W36,73.0,4859.0,4786,0,0,7.95,0.25
CP-001,Computer Peripherals,2023-W11,129.0,1152.0,1023,0,0,44.52,0.25
AU-O03,Audio,2023-W34,94.0,1020.0,926,0,0,52.28,0.28
CP-O04,Computer Peripherals,2023-W38,135.0,1162.0,1027,0,0,44.48,0.25
MA-004,Mobile Accessories,2024-W24,150.0,1153.0,1003,0,0,17.72,0.25
SH-003,Smart Home,2023-W13,51.0,559.0,508,0,0,51.34,0.25
SH-002,Smart Home,2025-W17,72.0,546.0,751,277,40,56.97,0.25
CP-007,Computer Peripherals,2025-W30,105.0,1086.0,981,0,0,24.22,0.25
AU-008,Audio,2025-W39,14.0,965.0,951,0,0,41.93,0.28
